pair_id,mu_A,sigma_A,R_A,mu_B,sigma_B,R_B,d_mu,d_sigma,d_R,menu_type,subtype,pair_distance,pair_distance_metric,coordinate_distance,triad_id,triad_pair,menu_source,experiment_id,path_id,t_value,interp_mu,interp_sigma,reference_mu,reference_sigma,interp_is_menu_A,target_model,u_A,u_B,delta_u,completeness,prob_A,prob_B,label_a,label_b,cue_suffix,delta_z,position_bias,position_corrected_pair_complete
574,10.0,30,1000.0,8.0,32,1088.0,2.0,-2,-88.0,estimation,indifference,2.8284271247461903,mu_sigma,2.8284271247461903,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.376874923706055,20.875869750976562,0.5010051727294922,0.9977879653527466,0.6213180973633944,0.3764698679893522,A,B,Your choice is Option ,0.500152587890625,0.0008525848388671875,True
574,8.0,32,1088.0,10.0,30,1000.0,-2.0,2,88.0,mirror,indifference,2.8284271247461903,mu_sigma,2.8284271247461903,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.126523971557617,21.625823974609375,-0.4993000030517578,0.9981486532214752,0.3770059214982287,0.6211427317232464,A,B,Your choice is Option ,-0.500152587890625,0.0008525848388671875,True
575,10.0,30,1000.0,8.0,33,1153.0,2.0,-3,-153.0,estimation,indifference,3.605551275463989,mu_sigma,3.605551275463989,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.376811981201172,20.87578773498535,0.5010242462158203,0.9977903004527985,0.6213240227427664,0.37646627771003205,A,B,Your choice is Option ,0.50018310546875,0.0008411407470703125,True
575,8.0,33,1153.0,10.0,30,1000.0,-2.0,3,153.0,mirror,indifference,3.605551275463989,mu_sigma,3.605551275463989,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.00153923034668,21.50088119506836,-0.4993419647216797,0.9979386663393772,0.37691676590740597,0.6210219004319713,A,B,Your choice is Option ,-0.50018310546875,0.0008411407470703125,True
576,10.0,30,1000.0,8.0,34,1220.0,2.0,-4,-220.0,estimation,indifference,4.47213595499958,mu_sigma,4.47213595499958,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.252052307128906,20.750864028930664,0.5011882781982422,0.9974773864895159,0.6211676116720607,0.3763097748174552,A,B,Your choice is Option ,0.5627775192260742,-0.06158924102783203,True
576,8.0,34,1220.0,10.0,30,1000.0,-2.0,4,220.0,mirror,indifference,4.47213595499958,mu_sigma,4.47213595499958,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.00145721435547,21.625823974609375,-0.6243667602539062,0.9980171723961686,0.34809736424358795,0.6499198081525807,A,B,Your choice is Option ,-0.5627775192260742,-0.06158924102783203,True
577,10.0,30,1000.0,8.0,35,1289.0,2.0,-5,-289.0,estimation,indifference,5.385164807134504,mu_sigma,5.385164807134504,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.376811981201172,20.750810623168945,0.6260013580322266,0.9976103621115876,0.6500251847053063,0.34758517740628125,A,B,Your choice is Option ,0.6875991821289062,-0.06159782409667969,True
577,8.0,35,1289.0,10.0,30,1000.0,-2.0,5,289.0,mirror,indifference,5.385164807134504,mu_sigma,5.385164807134504,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,20.876623153686523,21.62582015991211,-0.7491970062255859,0.9979230138393486,0.3203295894557099,0.6775934243836387,A,B,Your choice is Option ,-0.6875991821289062,-0.06159782409667969,True
578,10.0,30,1000.0,8.0,36,1360.0,2.0,-6,-360.0,estimation,indifference,6.324555320336759,mu_sigma,6.324555320336759,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.376895904541016,20.625934600830078,0.7509613037109375,0.9974515729600593,0.6776567552807364,0.31979481767932283,A,B,Your choice is Option ,0.7501735687255859,0.0007877349853515625,True
578,8.0,36,1360.0,10.0,30,1000.0,-2.0,6,360.0,mirror,indifference,6.324555320336759,mu_sigma,6.324555320336759,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,20.876523971557617,21.62590980529785,-0.7493858337402344,0.9978111454958365,0.3202526151997684,0.6775585302960682,A,B,Your choice is Option ,-0.7501735687255859,0.0007877349853515625,True
579,10.0,30,1000.0,8.0,37,1433.0,2.0,-7,-433.0,estimation,indifference,7.280109889280518,mu_sigma,7.280109889280518,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.376874923706055,20.50095558166504,0.8759193420410156,0.9974161149721463,0.7041517348614584,0.2932643801106879,A,B,Your choice is Option ,0.9375705718994141,-0.06165122985839844,True
579,8.0,37,1433.0,10.0,30,1000.0,-2.0,7,433.0,mirror,indifference,7.280109889280518,mu_sigma,7.280109889280518,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,20.751583099365234,21.750804901123047,-0.9992218017578125,0.9979538002412183,0.2685438309367976,0.7294099693044206,A,B,Your choice is Option ,-0.9375705718994141,-0.06165122985839844,True
580,10.0,30,1000.0,8.0,38,1508.0,2.0,-8,-508.0,estimation,indifference,8.246211251235321,mu_sigma,8.246211251235321,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.376930236816406,20.50086784362793,0.8760623931884766,0.9974350429124097,0.704194714184231,0.29324032872817873,A,B,Your choice is Option ,0.8752508163452148,0.0008115768432617188,True
580,8.0,38,1508.0,10.0,30,1000.0,-2.0,8,508.0,mirror,indifference,8.246211251235321,mu_sigma,8.246211251235321,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,20.751523971557617,21.62596321105957,-0.8744392395019531,0.9977667582794254,0.2936741157036676,0.7040926425757578,A,B,Your choice is Option ,-0.8752508163452148,0.0008115768432617188,True
581,10.0,30,1000.0,8.0,39,1585.0,2.0,-9,-585.0,estimation,indifference,9.219544457292887,mu_sigma,9.219544457292887,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.376962661743164,20.50080108642578,0.8761615753173828,0.9974592288020525,0.7042323232436015,0.293226905558451,A,B,Your choice is Option ,0.9377975463867188,-0.06163597106933594,True
581,8.0,39,1585.0,10.0,30,1000.0,-2.0,9,585.0,mirror,indifference,9.219544457292887,mu_sigma,9.219544457292887,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,20.75147247314453,21.750905990600586,-0.9994335174560547,0.9979255017838626,0.268494663594296,0.7294308381895667,A,B,Your choice is Option ,-0.9377975463867188,-0.06163597106933594,True
582,10.0,30,1000.0,8.0,40,1664.0,2.0,-10,-664.0,estimation,indifference,10.198039027185569,mu_sigma,10.198039027185569,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.5018253326416,20.625795364379883,0.8760299682617188,0.9976823890267466,0.7043626273034058,0.2933197617233407,A,B,Your choice is Option ,0.9377193450927734,-0.06168937683105469,True
582,8.0,40,1664.0,10.0,30,1000.0,-2.0,10,664.0,mirror,indifference,10.198039027185569,mu_sigma,10.198039027185569,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,20.75157928466797,21.750988006591797,-0.9994087219238281,0.99790551202671,0.2684941514818549,0.7294113605448551,A,B,Your choice is Option ,-0.9377193450927734,-0.06168937683105469,True
583,10.0,30,1000.0,8.0,41,1745.0,2.0,-11,-745.0,estimation,indifference,11.180339887498949,mu_sigma,11.180339887498949,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.376995086669922,20.25092887878418,1.1260662078857422,0.997205250870085,0.7530018521032982,0.24420339876678687,A,B,Your choice is Option ,1.187744140625,-0.06167793273925781,True
583,8.0,41,1745.0,10.0,30,1000.0,-2.0,11,745.0,mirror,indifference,11.180339887498949,mu_sigma,11.180339887498949,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,20.626445770263672,21.87586784362793,-1.2494220733642578,0.9980104951450538,0.22235693465181075,0.7756535604932431,A,B,Your choice is Option ,-1.187744140625,-0.06167793273925781,True
584,10.0,30,1000.0,8.0,42,1828.0,2.0,-12,-828.0,estimation,indifference,12.165525060596439,mu_sigma,12.165525060596439,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.50182342529297,20.25092887878418,1.250894546508789,0.9973960204235459,0.775430196954734,0.22196582346881186,A,B,Your choice is Option ,1.2501468658447266,0.0007476806640625,True
584,8.0,42,1828.0,10.0,30,1000.0,-2.0,12,828.0,mirror,indifference,12.165525060596439,mu_sigma,12.165525060596439,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,20.62647247314453,21.875871658325195,-1.249399185180664,0.9979660931216386,0.22235099716035092,0.7756150959612877,A,B,Your choice is Option ,-1.2501468658447266,0.0007476806640625,True
585,10.0,30,1000.0,8.0,43,1913.0,2.0,-13,-913.0,estimation,indifference,13.152946437965905,mu_sigma,13.152946437965905,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.501874923706055,20.250844955444336,1.2510299682617188,0.9973925963579521,0.7754509034513584,0.2219416929065937,A,B,Your choice is Option ,1.3126945495605469,-0.061664581298828125,True
585,8.0,43,1913.0,10.0,30,1000.0,-2.0,13,913.0,mirror,indifference,13.152946437965905,mu_sigma,13.152946437965905,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,20.50156593322754,21.875925064086914,-1.374359130859375,0.9979269085865101,0.20149788485393036,0.7964290237325797,A,B,Your choice is Option ,-1.3126945495605469,-0.061664581298828125,True
586,10.0,30,1000.0,8.0,44,2000.0,2.0,-14,-1000.0,estimation,indifference,14.142135623730951,mu_sigma,14.142135623730951,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.502044677734375,20.25088882446289,1.2511558532714844,0.9974027061523204,0.7754804851199906,0.22192222103232986,A,B,Your choice is Option ,1.375234603881836,-0.12407875061035156,True
586,8.0,44,2000.0,10.0,30,1000.0,-2.0,14,1000.0,mirror,indifference,14.142135623730951,mu_sigma,14.142135623730951,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,20.376667022705078,21.875980377197266,-1.4993133544921875,0.9978246662134933,0.18213089764873572,0.8156937685647576,A,B,Your choice is Option ,-1.375234603881836,-0.12407875061035156,True
587,10.0,30,1000.0,8.0,45,2089.0,2.0,-15,-1089.0,estimation,indifference,15.132745950421556,mu_sigma,15.132745950421556,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.501922607421875,20.25086784362793,1.2510547637939453,0.997385190900685,0.7754494243975484,0.22193576650313668,A,B,Your choice is Option ,1.3751840591430664,-0.1241292953491211,True
587,8.0,45,2089.0,10.0,30,1000.0,-2.0,15,1089.0,mirror,indifference,15.132745950421556,mu_sigma,15.132745950421556,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,20.376667022705078,21.875980377197266,-1.4993133544921875,0.9978456016277557,0.18213471894712746,0.8157108826806282,A,B,Your choice is Option ,-1.3751840591430664,-0.1241292953491211,True
588,10.0,30,1000.0,8.0,46,2180.0,2.0,-16,-1180.0,estimation,indifference,16.1245154965971,mu_sigma,16.1245154965971,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.50215721130371,20.000988006591797,1.501169204711914,0.9971654919502918,0.815430878642624,0.1817346133076678,A,B,Your choice is Option ,1.562687873840332,-0.06151866912841797,True
588,8.0,46,2180.0,10.0,30,1000.0,-2.0,16,1180.0,mirror,indifference,16.1245154965971,mu_sigma,16.1245154965971,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,20.251773834228516,21.875980377197266,-1.62420654296875,0.9977393315806762,0.16425338944138793,0.8334859421392883,A,B,Your choice is Option ,-1.562687873840332,-0.06151866912841797,True
589,10.0,30,1000.0,8.0,47,2273.0,2.0,-17,-1273.0,estimation,indifference,17.11724276862369,mu_sigma,17.11724276862369,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.626920700073242,20.00089454650879,1.6260261535644531,0.9974844838335996,0.8335225071515788,0.16396197668202073,A,B,Your choice is Option ,1.7500801086425781,-0.124053955078125,True
589,8.0,47,2273.0,10.0,30,1000.0,-2.0,17,1273.0,mirror,indifference,17.11724276862369,mu_sigma,17.11724276862369,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,20.1268253326416,22.000959396362305,-1.8741340637207031,0.9979026104559103,0.13278501392422043,0.86511759653169,A,B,Your choice is Option ,-1.7500801086425781,-0.124053955078125,True
590,10.0,30,1000.0,8.0,48,2368.0,2.0,-18,-1368.0,estimation,indifference,18.110770276274835,mu_sigma,18.110770276274835,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.502099990844727,19.875957489013672,1.6261425018310547,0.9971382294656448,0.8332491033025237,0.16388912616312112,A,B,Your choice is Option ,1.687718391418457,-0.061575889587402344,True
590,8.0,48,2368.0,10.0,30,1000.0,-2.0,18,1368.0,mirror,indifference,18.110770276274835,mu_sigma,18.110770276274835,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,20.126792907714844,21.876087188720703,-1.7492942810058594,0.9976498479236104,0.14778808925908124,0.8498617586645292,A,B,Your choice is Option ,-1.687718391418457,-0.061575889587402344,True
591,10.0,30,1000.0,8.0,49,2465.0,2.0,-19,-1465.0,estimation,indifference,19.1049731745428,mu_sigma,19.1049731745428,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.502120971679688,19.8758602142334,1.626260757446289,0.997107438747745,0.8332395675778598,0.16386787116988516,A,B,Your choice is Option ,1.7502994537353516,-0.1240386962890625,True
591,8.0,49,2465.0,10.0,30,1000.0,-2.0,19,1465.0,mirror,indifference,19.1049731745428,mu_sigma,19.1049731745428,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,20.001752853393555,21.87609100341797,-1.874338150024414,0.9975824490011818,0.1327189276059104,0.8648635213952713,A,B,Your choice is Option ,-1.7502994537353516,-0.1240386962890625,True
592,10.0,30,1000.0,8.0,50,2564.0,2.0,-20,-1564.0,estimation,indifference,20.09975124224178,mu_sigma,20.09975124224178,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.62699317932129,20.00088882446289,1.6261043548583984,0.9973556149483946,0.833425533894143,0.16393008105425164,A,B,Your choice is Option ,1.7501745223999023,-0.1240701675415039,True
592,8.0,50,2564.0,10.0,30,1000.0,-2.0,20,1564.0,mirror,indifference,20.09975124224178,mu_sigma,20.09975124224178,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,20.126760482788086,22.001005172729492,-1.8742446899414062,0.9978879217641461,0.1327703252324562,0.86511759653169,A,B,Your choice is Option ,-1.7501745223999023,-0.1240701675415039,True
593,10.0,30,1000.0,8.0,51,2665.0,2.0,-21,-1665.0,estimation,indifference,21.095023109728988,mu_sigma,21.095023109728988,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.62691879272461,19.625974655151367,2.000944137573242,0.9972397862167007,0.8784647089810314,0.11877507723566941,A,B,Your choice is Option ,2.0626211166381836,-0.061676979064941406,True
593,8.0,51,2665.0,10.0,30,1000.0,-2.0,21,1665.0,mirror,indifference,21.095023109728988,mu_sigma,21.095023109728988,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,19.876785278320312,22.001083374023438,-2.124298095703125,0.9977036015789447,0.10651235153207345,0.8911912500468713,A,B,Your choice is Option ,-2.0626211166381836,-0.061676979064941406,True
594,10.0,30,1000.0,8.0,52,2768.0,2.0,-22,-1768.0,estimation,indifference,22.090722034374522,mu_sigma,22.090722034374522,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.626991271972656,19.625946044921875,2.0010452270507812,0.997227779913064,0.8784647089810314,0.1187630709320327,A,B,Your choice is Option ,2.125096321105957,-0.12405109405517578,True
594,8.0,52,2768.0,10.0,30,1000.0,-2.0,22,1768.0,mirror,indifference,22.090722034374522,mu_sigma,22.090722034374522,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,19.751985549926758,22.00113296508789,-2.249147415161133,0.9976695250745056,0.0952006515065208,0.9024688735679848,A,B,Your choice is Option ,-2.125096321105957,-0.12405109405517578,True
595,10.0,30,1000.0,8.0,53,2873.0,2.0,-23,-1873.0,estimation,indifference,23.08679276123039,mu_sigma,23.08679276123039,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.627042770385742,19.62586784362793,2.0011749267578125,0.9971439065872908,0.8784043916672664,0.1187395149200244,A,B,Your choice is Option ,2.1252870559692383,-0.12411212921142578,True
595,8.0,53,2873.0,10.0,30,1000.0,-2.0,23,1873.0,mirror,indifference,23.08679276123039,mu_sigma,23.08679276123039,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,19.751750946044922,22.001150131225586,-2.249399185180664,0.9976569766343519,0.09517777507063702,0.9024792015637149,A,B,Your choice is Option ,-2.1252870559692383,-0.12411212921142578,True
596,10.0,30,1000.0,8.0,54,2980.0,2.0,-24,-1980.0,estimation,indifference,24.08318915758459,mu_sigma,24.08318915758459,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.627182006835938,19.500886917114258,2.1262950897216797,0.9971049637039628,0.8908462549211111,0.1062587087828517,A,B,Your choice is Option ,2.2502975463867188,-0.12400245666503906,True
596,8.0,54,2980.0,10.0,30,1000.0,-2.0,24,1980.0,mirror,indifference,24.08318915758459,mu_sigma,24.08318915758459,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,19.626850128173828,22.001150131225586,-2.374300003051758,0.9975941763900145,0.08494869619175903,0.9126454801982554,A,B,Your choice is Option ,-2.2502975463867188,-0.12400245666503906,True
597,10.0,30,1000.0,8.0,55,3089.0,2.0,-25,-2089.0,estimation,indifference,25.079872407968907,mu_sigma,25.079872407968907,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.75183868408203,19.50089454650879,2.250944137573242,0.9973312167195009,0.9023174098757296,0.09501380684377127,A,B,Your choice is Option ,2.3125429153442383,-0.061598777770996094,True
597,8.0,55,3089.0,10.0,30,1000.0,-2.0,25,2089.0,mirror,indifference,25.079872407968907,mu_sigma,25.079872407968907,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,19.62700843811035,22.001150131225586,-2.3741416931152344,0.9975695706922936,0.08495890449218761,0.912610666200106,A,B,Your choice is Option ,-2.3125429153442383,-0.061598777770996094,True
598,10.0,30,1000.0,8.5,10,172.25,1.5,20,827.75,estimation,indifference,20.05617112013158,mu_sigma,20.05617112013158,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.126598358154297,21.500947952270508,-0.37434959411621094,0.9979843975154535,0.4066690871610563,0.5913153103543972,A,B,Your choice is Option ,-0.43764495849609375,0.06329536437988281,True
598,8.5,10,172.25,10.0,30,1000.0,-1.5,-20,-827.75,mirror,indifference,20.05617112013158,mu_sigma,20.05617112013158,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.37679672241211,20.875856399536133,0.5009403228759766,0.9976981961292197,0.621246997218442,0.3764511989107777,A,B,Your choice is Option ,0.43764495849609375,0.06329536437988281,True
599,10.0,30,1000.0,8.5,11,193.25,1.5,19,806.75,estimation,indifference,19.059118552545918,mu_sigma,19.059118552545918,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.0017032623291,21.50092887878418,-0.4992256164550781,0.997959680757194,0.37695199422582987,0.6210076865313642,A,B,Your choice is Option ,-0.5625429153442383,0.06331729888916016,True
599,8.5,11,193.25,10.0,30,1000.0,-1.5,-19,-806.75,mirror,indifference,19.059118552545918,mu_sigma,19.059118552545918,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.376794815063477,20.750934600830078,0.6258602142333984,0.9976384935581641,0.6500115467772537,0.3476269467809104,A,B,Your choice is Option ,0.5625429153442383,0.06331729888916016,True
600,10.0,30,1000.0,8.5,12,216.25,1.5,18,783.75,estimation,indifference,18.062391868188442,mu_sigma,18.062391868188442,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.001760482788086,21.5008544921875,-0.49909400939941406,0.9979655128360057,0.3769850687048114,0.6209804441311942,A,B,Your choice is Option ,-0.5000238418579102,0.0009298324584960938,True
600,8.5,12,216.25,10.0,30,1000.0,-1.5,-18,-783.75,mirror,indifference,18.062391868188442,mu_sigma,18.062391868188442,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.376813888549805,20.8758602142334,0.5009536743164062,0.9977673877568316,0.6212932113870986,0.37647417636973296,A,B,Your choice is Option ,0.5000238418579102,0.0009298324584960938,True
601,10.0,30,1000.0,8.5,13,241.25,1.5,17,758.75,estimation,indifference,17.066048165876012,mu_sigma,17.066048165876012,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.00174331665039,21.376026153564453,-0.3742828369140625,0.9978212090687912,0.40661867240399147,0.5912025366647997,A,B,Your choice is Option ,-0.4376354217529297,0.06335258483886719,True
601,8.5,13,241.25,10.0,30,1000.0,-1.5,-17,-758.75,mirror,indifference,17.066048165876012,mu_sigma,17.066048165876012,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.251943588256836,20.75095558166504,0.5009880065917969,0.9974709462765343,0.6211166680838043,0.3763542781927301,A,B,Your choice is Option ,0.4376354217529297,0.06335258483886719,True
602,10.0,30,1000.0,8.5,14,268.25,1.5,16,731.75,estimation,indifference,16.070158679988197,mu_sigma,16.070158679988197,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.001745223999023,21.500890731811523,-0.4991455078125,0.9979708441145436,0.3769750022518383,0.6209958418627054,A,B,Your choice is Option ,-0.49996185302734375,0.00081634521484375,True
602,8.5,14,268.25,10.0,30,1000.0,-1.5,-16,-731.75,mirror,indifference,16.070158679988197,mu_sigma,16.070158679988197,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.37665557861328,20.875877380371094,0.5007781982421875,0.9977459116556129,0.6212387027315384,0.3765072089240746,A,B,Your choice is Option ,0.49996185302734375,0.00081634521484375,True
