pair_id,mu_A,sigma_A,R_A,mu_B,sigma_B,R_B,d_mu,d_sigma,d_R,menu_type,subtype,pair_distance,pair_distance_metric,coordinate_distance,triad_id,triad_pair,menu_source,experiment_id,target_model,u_A,u_B,delta_u,completeness,prob_A,prob_B,label_a,label_b,cue_suffix,delta_z,position_bias,position_corrected_pair_complete
704,10.0,30,1000.0,9.5,24,666.25,0.5,6,333.75,estimation,indifference,6.020797289396148,mu_sigma,6.020797289396148,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.50088882446289,19.001218795776367,-0.5003299713134766,0.9554078347293804,0.360631229285807,0.5947766054435735,A,B,Your choice is Option ,-0.4377918243408203,-0.06253814697265625,True
704,9.5,24,666.25,10.0,30,1000.0,-0.5,-6,-333.75,mirror,indifference,6.020797289396148,mu_sigma,6.020797289396148,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.501136779785156,18.125883102416992,0.37525367736816406,0.9192844336537136,0.5448854762488454,0.3743989574048682,A,B,Your choice is Option ,0.4377918243408203,-0.06253814697265625,True
705,10.0,30,1000.0,9.5,25,715.25,0.5,5,284.75,estimation,indifference,5.024937810560445,mu_sigma,5.024937810560445,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.50104331970215,18.876211166381836,-0.3751678466796875,0.9540690950883279,0.38858554976506426,0.5654835453232636,A,B,Your choice is Option ,-0.3752164840698242,4.863739013671875e-05,True
705,9.5,25,715.25,10.0,30,1000.0,-0.5,-5,-284.75,mirror,indifference,5.024937810560445,mu_sigma,5.024937810560445,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.501100540161133,18.125835418701172,0.37526512145996094,0.9148216107981477,0.5422427642027223,0.37257884659542534,A,B,Your choice is Option ,0.3752164840698242,4.863739013671875e-05,True
706,10.0,30,1000.0,9.5,26,766.25,0.5,4,233.75,estimation,indifference,4.031128874149275,mu_sigma,4.031128874149275,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.75087547302246,19.001108169555664,-0.2502326965332031,0.9657892319084558,0.42278990658004384,0.5429993253284119,A,B,Your choice is Option ,-0.18789291381835938,-0.06233978271484375,True
706,9.5,26,766.25,10.0,30,1000.0,-0.5,-4,-233.75,mirror,indifference,4.031128874149275,mu_sigma,4.031128874149275,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.37651824951172,18.250965118408203,0.12555313110351562,0.9121532530995762,0.48466999947669487,0.4274832536228813,A,B,Your choice is Option ,0.18789291381835938,-0.06233978271484375,True
707,10.0,30,1000.0,9.5,27,819.25,0.5,3,180.75,estimation,indifference,3.0413812651491097,mu_sigma,3.0413812651491097,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.62602996826172,18.75115203857422,-0.1251220703125,0.9591883863611421,0.44962936674651094,0.5095590196146311,A,B,Your choice is Option ,-0.2501964569091797,0.1250743865966797,True
707,9.5,27,819.25,10.0,30,1000.0,-0.5,-3,-180.75,mirror,indifference,3.0413812651491097,mu_sigma,3.0413812651491097,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.376291275024414,18.001020431518555,0.3752708435058594,0.9017899178667406,0.5345197266536094,0.36727019121313115,A,B,Your choice is Option ,0.2501964569091797,0.1250743865966797,True
708,10.0,30,1000.0,9.5,28,874.25,0.5,2,125.75,estimation,indifference,2.0615528128088303,mu_sigma,2.0615528128088303,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.626081466674805,18.62615203857422,-7.05718994140625e-05,0.9543454502019835,0.47715588760821925,0.4771895625937642,A,B,Your choice is Option ,-0.18766498565673828,0.18759441375732422,True
708,9.5,28,874.25,10.0,30,1000.0,-0.5,-2,-125.75,mirror,indifference,2.0615528128088303,mu_sigma,2.0615528128088303,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.501157760620117,18.125898361206055,0.3752593994140625,0.8986416582793889,0.5326511699025761,0.3659904883768128,A,B,Your choice is Option ,0.18766498565673828,0.18759441375732422,True
709,10.0,30,1000.0,9.5,29,931.25,0.5,1,68.75,estimation,indifference,1.118033988749895,mu_sigma,1.118033988749895,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,19.00088119506836,18.625879287719727,0.3750019073486328,0.9601580777825286,0.5690540654907411,0.3911040122917875,A,B,Your choice is Option ,0.18721389770507812,0.1877880096435547,True
709,9.5,29,931.25,10.0,30,1000.0,-0.5,-1,-68.75,mirror,indifference,1.118033988749895,mu_sigma,1.118033988749895,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.50136375427246,18.500789642333984,0.0005741119384765625,0.8575494186179824,0.428897791645376,0.42865162697260634,A,B,Your choice is Option ,-0.18721389770507812,0.1877880096435547,True
710,10.0,30,1000.0,9.5,30,990.25,0.5,0,9.75,estimation,indifference,0.5,mu_sigma,0.5,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.87643051147461,18.626245498657227,0.2501850128173828,0.8759928530567977,0.49250248740103736,0.38349036565576045,A,B,Your choice is Option ,0.37459659576416016,-0.12441158294677734,True
710,9.5,30,990.25,10.0,30,1000.0,-0.5,0,-9.75,mirror,indifference,0.5,mu_sigma,0.5,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.00212860107422,18.501136779785156,-0.4990081787109375,0.7378324491141621,0.2787337524060164,0.4590986967081457,A,B,Your choice is Option ,-0.37459659576416016,-0.12441158294677734,True
711,10.0,30,1000.0,9.5,31,1051.25,0.5,-1,-51.25,estimation,indifference,1.118033988749895,mu_sigma,1.118033988749895,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.626384735107422,17.62592124938965,1.0004634857177734,0.9229104407327469,0.6747856878940414,0.24812475283870555,A,B,Your choice is Option ,0.8748607635498047,0.12560272216796875,True
711,9.5,31,1051.25,10.0,30,1000.0,-0.5,1,51.25,mirror,indifference,1.118033988749895,mu_sigma,1.118033988749895,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.25150489807129,19.000762939453125,-0.7492580413818359,0.9323632621357765,0.29927274893438977,0.6330905132013867,A,B,Your choice is Option ,-0.8748607635498047,0.12560272216796875,True
712,10.0,30,1000.0,9.5,32,1114.25,0.5,-2,-114.25,estimation,indifference,2.0615528128088303,mu_sigma,2.0615528128088303,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.376548767089844,17.125930786132812,1.2506179809570312,0.9363795583011713,0.7279478531441934,0.20843170515697784,A,B,Your choice is Option ,1.0624332427978516,0.1881847381591797,True
712,9.5,32,1114.25,10.0,30,1000.0,-0.5,2,114.25,mirror,indifference,2.0615528128088303,mu_sigma,2.0615528128088303,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.12665367126465,19.00090217590332,-0.8742485046386719,0.9433889447484507,0.2777063906383949,0.6656825541100558,A,B,Your choice is Option ,-1.0624332427978516,0.1881847381591797,True
713,10.0,30,1000.0,9.5,33,1179.25,0.5,-3,-179.25,estimation,indifference,3.0413812651491097,mu_sigma,3.0413812651491097,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.501375198364258,17.25096321105957,1.2504119873046875,0.9462489364681622,0.7355866428551165,0.21066229361304564,A,B,Your choice is Option ,1.0624542236328125,0.187957763671875,True
713,9.5,33,1179.25,10.0,30,1000.0,-0.5,3,179.25,mirror,indifference,3.0413812651491097,mu_sigma,3.0413812651491097,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.25133514404297,19.125831604003906,-0.8744964599609375,0.9593583948678668,0.28235792565147405,0.6770004692163928,A,B,Your choice is Option ,-1.0624542236328125,0.187957763671875,True
714,10.0,30,1000.0,9.5,34,1246.25,0.5,-4,-246.25,estimation,indifference,4.031128874149275,mu_sigma,4.031128874149275,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.626346588134766,17.125917434692383,1.5004291534423828,0.9543150099866895,0.7802846686562309,0.1740303413304586,A,B,Your choice is Option ,1.2500782012939453,0.2503509521484375,True
714,9.5,34,1246.25,10.0,30,1000.0,-0.5,4,246.25,mirror,indifference,4.031128874149275,mu_sigma,4.031128874149275,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.1262264251709,19.125953674316406,-0.9997272491455078,0.9614646561063349,0.2586292340331323,0.7028354220732026,A,B,Your choice is Option ,-1.2500782012939453,0.2503509521484375,True
715,10.0,30,1000.0,9.5,35,1315.25,0.5,-5,-315.25,estimation,indifference,5.024937810560445,mu_sigma,5.024937810560445,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.75120735168457,17.375896453857422,1.3753108978271484,0.9614636488213052,0.7674757182350674,0.19398793058623778,A,B,Your choice is Option ,1.187455177307129,0.18785572052001953,True
715,9.5,35,1315.25,10.0,30,1000.0,-0.5,5,315.25,mirror,indifference,5.024937810560445,mu_sigma,5.024937810560445,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.1262149810791,19.12581443786621,-0.9995994567871094,0.9603357119872595,0.25834968632340716,0.7019860256638524,A,B,Your choice is Option ,-1.187455177307129,0.18785572052001953,True
716,10.0,30,1000.0,9.5,36,1386.25,0.5,-6,-386.25,estimation,indifference,6.020797289396148,mu_sigma,6.020797289396148,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.75127601623535,17.001039505004883,1.7502365112304688,0.960889801599832,0.8186614207525476,0.14222838084728442,A,B,Your choice is Option ,1.4374046325683594,0.3128318786621094,True
716,9.5,36,1386.25,10.0,30,1000.0,-0.5,6,386.25,mirror,indifference,6.020797289396148,mu_sigma,6.020797289396148,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.00130271911621,19.12587547302246,-1.12457275390625,0.9627891373751924,0.23604130357511627,0.7267478338000762,A,B,Your choice is Option ,-1.4374046325683594,0.3128318786621094,True
717,10.0,30,1000.0,9.5,37,1459.25,0.5,-7,-459.25,estimation,indifference,7.0178344238090995,mu_sigma,7.0178344238090995,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.751291275024414,17.126083374023438,1.6252079010009766,0.9606548372326911,0.8026387512565866,0.15801608597610445,A,B,Your choice is Option ,1.3749504089355469,0.2502574920654297,True
717,9.5,37,1459.25,10.0,30,1000.0,-0.5,7,459.25,mirror,indifference,7.0178344238090995,mu_sigma,7.0178344238090995,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.126127243041992,19.25082015991211,-1.1246929168701172,0.9682892220974553,0.23736819535396553,0.7309210267434898,A,B,Your choice is Option ,-1.3749504089355469,0.2502574920654297,True
718,10.0,30,1000.0,9.5,38,1534.25,0.5,-8,-534.25,estimation,indifference,8.0156097709407,mu_sigma,8.0156097709407,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.87630271911621,17.12595558166504,1.7503471374511719,0.9645465121400905,0.8217903303629311,0.14275618177715935,A,B,Your choice is Option ,1.5000486373901367,0.25029850006103516,True
718,9.5,38,1534.25,10.0,30,1000.0,-0.5,8,534.25,mirror,indifference,8.0156097709407,mu_sigma,8.0156097709407,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.00101089477539,19.250761032104492,-1.2497501373291016,0.9658202812350591,0.21513008767444533,0.7506901935606138,A,B,Your choice is Option ,-1.5000486373901367,0.25029850006103516,True
719,10.0,30,1000.0,9.5,39,1611.25,0.5,-9,-611.25,estimation,indifference,9.013878188659973,mu_sigma,9.013878188659973,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.876270294189453,17.250988006591797,1.6252822875976562,0.963796105745673,0.8052731718537788,0.15852293389189426,A,B,Your choice is Option ,1.437490463256836,0.1877918243408203,True
719,9.5,39,1611.25,10.0,30,1000.0,-0.5,9,611.25,mirror,indifference,9.013878188659973,mu_sigma,9.013878188659973,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.00112533569336,19.250823974609375,-1.2496986389160156,0.9674519922343213,0.21550216630777175,0.7519498259265496,A,B,Your choice is Option ,-1.437490463256836,0.1877918243408203,True
720,10.0,30,1000.0,9.5,40,1690.25,0.5,-10,-690.25,estimation,indifference,10.012492197250394,mu_sigma,10.012492197250394,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.75126075744629,17.376022338867188,1.3752384185791016,0.9591002861771425,0.7655779991295854,0.19352228704755717,A,B,Your choice is Option ,1.187525749206543,0.1877126693725586,True
720,9.5,40,1690.25,10.0,30,1000.0,-0.5,10,690.25,mirror,indifference,10.012492197250394,mu_sigma,10.012492197250394,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.001020431518555,19.00083351135254,-0.9998130798339844,0.9574950649347089,0.25754527388562876,0.6999497910490802,A,B,Your choice is Option ,-1.187525749206543,0.1877126693725586,True
721,10.0,30,1000.0,9.5,41,1771.25,0.5,-11,-771.25,estimation,indifference,11.01135777277262,mu_sigma,11.01135777277262,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.751182556152344,17.001056671142578,1.7501258850097656,0.962583996279776,0.8200914157789815,0.14249258050079444,A,B,Your choice is Option ,1.6249570846557617,0.1251688003540039,True
721,9.5,41,1771.25,10.0,30,1000.0,-0.5,11,771.25,mirror,indifference,11.01135777277262,mu_sigma,11.01135777277262,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.000904083251953,19.50069236755371,-1.4997882843017578,0.9711870513261421,0.1771999754430277,0.7939870758831145,A,B,Your choice is Option ,-1.6249570846557617,0.1251688003540039,True
722,10.0,30,1000.0,9.5,42,1854.25,0.5,-12,-854.25,estimation,indifference,12.010412149464313,mu_sigma,12.010412149464313,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.876264572143555,17.126026153564453,1.7502384185791016,0.9628489037351311,0.8203307733392861,0.142518130395845,A,B,Your choice is Option ,1.5000629425048828,0.25017547607421875,True
722,9.5,42,1854.25,10.0,30,1000.0,-0.5,12,854.25,mirror,indifference,12.010412149464313,mu_sigma,12.010412149464313,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.125883102416992,19.375770568847656,-1.249887466430664,0.9642170279838002,0.21475004961954489,0.7494669783642552,A,B,Your choice is Option ,-1.5000629425048828,0.25017547607421875,True
723,10.0,30,1000.0,9.5,43,1939.25,0.5,-13,-939.25,estimation,indifference,13.009611831257688,mu_sigma,13.009611831257688,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.876140594482422,17.126005172729492,1.7501354217529297,0.9665104480838974,0.8234377922076658,0.1430726558762316,A,B,Your choice is Option ,1.5624542236328125,0.1876811981201172,True
723,9.5,43,1939.25,10.0,30,1000.0,-0.5,13,939.25,mirror,indifference,13.009611831257688,mu_sigma,13.009611831257688,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.001033782958984,19.37580680847168,-1.3747730255126953,0.9662617543519103,0.19503972914736978,0.7712220252045405,A,B,Your choice is Option ,-1.5624542236328125,0.1876811981201172,True
724,10.0,30,1000.0,9.5,44,2026.25,0.5,-14,-1026.25,estimation,indifference,14.0089257261219,mu_sigma,14.0089257261219,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.8762264251709,17.126039505004883,1.7501869201660156,0.9639275198730538,0.8212434756026581,0.1426840442703957,A,B,Your choice is Option ,1.624917984008789,0.12526893615722656,True
724,9.5,44,2026.25,10.0,30,1000.0,-0.5,14,1026.25,mirror,indifference,14.0089257261219,mu_sigma,14.0089257261219,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.001115798950195,19.500764846801758,-1.4996490478515625,0.9687769725251045,0.17678036126872282,0.7919966112563817,A,B,Your choice is Option ,-1.624917984008789,0.12526893615722656,True
725,10.0,30,1000.0,9.5,45,2115.25,0.5,-15,-1115.25,estimation,indifference,15.008331019803634,mu_sigma,15.008331019803634,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.751211166381836,17.37598419189453,1.3752269744873047,0.960508465688629,0.7667002730540416,0.19380819263458737,A,B,Your choice is Option ,1.3124771118164062,0.06274986267089844,True
725,9.5,45,2115.25,10.0,30,1000.0,-0.5,15,1115.25,mirror,indifference,15.008331019803634,mu_sigma,15.008331019803634,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,17.876142501831055,19.125869750976562,-1.2497272491455078,0.9587387300734146,0.21355651805741707,0.7451822120159975,A,B,Your choice is Option ,-1.3124771118164062,0.06274986267089844,True
726,10.0,30,1000.0,9.5,46,2206.25,0.5,-16,-1206.25,estimation,indifference,16.00781059358212,mu_sigma,16.00781059358212,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.876293182373047,17.001083374023438,1.8752098083496094,0.9658932796348311,0.8374873745370643,0.1284059050977667,A,B,Your choice is Option ,1.6249628067016602,0.2502470016479492,True
726,9.5,46,2206.25,10.0,30,1000.0,-0.5,16,1206.25,mirror,indifference,16.00781059358212,mu_sigma,16.00781059358212,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.0011043548584,19.37582015991211,-1.374715805053711,0.967814908149128,0.19536215494650833,0.7724527532026196,A,B,Your choice is Option ,-1.6249628067016602,0.2502470016479492,True
727,10.0,30,1000.0,9.5,47,2299.25,0.5,-17,-1299.25,estimation,indifference,17.00735135169495,mu_sigma,17.00735135169495,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,19.001150131225586,17.12611198425293,1.8750381469726562,0.9674862713144243,0.8388494490642305,0.12863682225019382,A,B,Your choice is Option ,1.6249074935913086,0.25013065338134766,True
727,9.5,47,2299.25,10.0,30,1000.0,-0.5,17,1299.25,mirror,indifference,17.00735135169495,mu_sigma,17.00735135169495,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.0009708404541,19.375747680664062,-1.374776840209961,0.9673545256275813,0.1952597102877744,0.7720948153398068,A,B,Your choice is Option ,-1.6249074935913086,0.25013065338134766,True
728,10.0,30,1000.0,9.5,48,2394.25,0.5,-18,-1394.25,estimation,indifference,18.006943105369107,mu_sigma,18.006943105369107,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.87619400024414,17.125965118408203,1.7502288818359375,0.9652922145004558,0.822411271337471,0.14288094316298472,A,B,Your choice is Option ,1.5000200271606445,0.25020885467529297,True
728,9.5,48,2394.25,10.0,30,1000.0,-0.5,18,1394.25,mirror,indifference,18.006943105369107,mu_sigma,18.006943105369107,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.00099754333496,19.250808715820312,-1.2498111724853516,0.9610954579048427,0.21406750882074443,0.7470279490840983,A,B,Your choice is Option ,-1.5000200271606445,0.25020885467529297,True
729,10.0,30,1000.0,9.5,49,2491.25,0.5,-19,-1491.25,estimation,indifference,19.00657780874821,mu_sigma,19.00657780874821,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,19.001197814941406,17.251148223876953,1.7500495910644531,0.966887809737887,0.8237488263593152,0.1431389833785718,A,B,Your choice is Option ,1.562387466430664,0.18766212463378906,True
729,9.5,49,2491.25,10.0,30,1000.0,-0.5,19,1491.25,mirror,indifference,19.00657780874821,mu_sigma,19.00657780874821,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.00101089477539,19.375736236572266,-1.374725341796875,0.9676930652791373,0.19533607302596329,0.772356992253174,A,B,Your choice is Option ,-1.562387466430664,0.18766212463378906,True
730,10.0,30,1000.0,9.5,50,2590.25,0.5,-20,-1590.25,estimation,indifference,20.006249023742555,mu_sigma,20.006249023742555,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,19.001184463500977,17.501171112060547,1.5000133514404297,0.9653335533408417,0.7892339965046193,0.17609955683622233,A,B,Your choice is Option ,1.2499141693115234,0.25009918212890625,True
730,9.5,50,2590.25,10.0,30,1000.0,-0.5,20,1590.25,mirror,indifference,20.006249023742555,mu_sigma,20.006249023742555,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.001020431518555,19.000835418701172,-0.9998149871826172,0.9539636038212802,0.25659503015062207,0.6973685736706582,A,B,Your choice is Option ,-1.2499141693115234,0.25009918212890625,True
731,10.0,30,1000.0,9.5,51,2691.25,0.5,-21,-1691.25,estimation,indifference,21.005951537600005,mu_sigma,21.005951537600005,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,19.12612533569336,17.251039505004883,1.8750858306884766,0.970709291975506,0.8416492733513111,0.12906001862419497,A,B,Your choice is Option ,1.6249933242797852,0.2500925064086914,True
731,9.5,51,2691.25,10.0,30,1000.0,-0.5,21,1691.25,mirror,indifference,21.005951537600005,mu_sigma,21.005951537600005,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.125812530517578,19.500713348388672,-1.3749008178710938,0.9667419317689143,0.195116750164605,0.7716251816043093,A,B,Your choice is Option ,-1.6249933242797852,0.2500925064086914,True
732,10.0,30,1000.0,9.5,52,2794.25,0.5,-22,-1794.25,estimation,indifference,22.005681084665387,mu_sigma,22.005681084665387,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,19.001205444335938,17.12611198425293,1.8750934600830078,0.9660814142640317,0.8376375417559495,0.12844387250808215,A,B,Your choice is Option ,1.562417984008789,0.31267547607421875,True
732,9.5,52,2794.25,10.0,30,1000.0,-0.5,22,1794.25,mirror,indifference,22.005681084665387,mu_sigma,22.005681084665387,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.250951766967773,19.500694274902344,-1.2497425079345703,0.9696149883493946,0.21597661435311763,0.753638373996277,A,B,Your choice is Option ,-1.562417984008789,0.31267547607421875,True
733,10.0,30,1000.0,9.5,53,2899.25,0.5,-23,-1899.25,estimation,indifference,23.005434140654682,mu_sigma,23.005434140654682,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,19.12616729736328,17.126211166381836,1.9999561309814453,0.9693156418342777,0.8537659202568546,0.115549721577423,A,B,Your choice is Option ,1.8122806549072266,0.18767547607421875,True
733,9.5,53,2899.25,10.0,30,1000.0,-0.5,23,1899.25,mirror,indifference,23.005434140654682,mu_sigma,23.005434140654682,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.001108169555664,19.625713348388672,-1.6246051788330078,0.9717544199729897,0.1599223426024592,0.8118320773705305,A,B,Your choice is Option ,-1.8122806549072266,0.18767547607421875,True
734,10.0,30,1000.0,9.5,54,3006.25,0.5,-24,-2006.25,estimation,indifference,24.005207768315607,mu_sigma,24.005207768315607,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,19.12611198425293,17.001100540161133,2.125011444091797,0.9697098022040715,0.8662519451196059,0.10345785708446563,A,B,Your choice is Option ,1.8748483657836914,0.25016307830810547,True
734,9.5,54,3006.25,10.0,30,1000.0,-0.5,24,2006.25,mirror,indifference,24.005207768315607,mu_sigma,24.005207768315607,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.000991821289062,19.62567710876465,-1.624685287475586,0.9671245480491469,0.15914974962027753,0.8079747984288694,A,B,Your choice is Option ,-1.8748483657836914,0.25016307830810547,True
735,10.0,30,1000.0,9.5,55,3115.25,0.5,-25,-2115.25,estimation,indifference,25.004999500099974,mu_sigma,25.004999500099974,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,19.00129508972168,17.25105094909668,1.750244140625,0.9647948934556931,0.8219894194391679,0.1428054740165252,A,B,Your choice is Option ,1.4999895095825195,0.25025463104248047,True
735,9.5,55,3115.25,10.0,30,1000.0,-0.5,25,2115.25,mirror,indifference,25.004999500099974,mu_sigma,25.004999500099974,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.00110626220703,19.25084114074707,-1.249734878540039,0.9624307477859171,0.21437763398725376,0.7480531137986633,A,B,Your choice is Option ,-1.4999895095825195,0.25025463104248047,True
736,10.0,10,200.0,10.0,30,1000.0,0.0,-20,-800.0,estimation,indifference,20.0,mu_sigma,20.0,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,19.625524520874023,17.250410079956055,2.3751144409179688,0.9652350546842533,0.8831030732067643,0.08213198147748903,A,B,Your choice is Option ,1.7500810623168945,0.6250333786010742,True
736,10.0,30,1000.0,10.0,10,200.0,0.0,20,800.0,mirror,indifference,20.0,mu_sigma,20.0,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.000896453857422,19.125944137573242,-1.1250476837158203,0.9481119358158643,0.23235966175497247,0.7157522740608918,A,B,Your choice is Option ,-1.7500810623168945,0.6250333786010742,True
737,10.0,11,221.0,10.0,30,1000.0,0.0,-19,-779.0,estimation,indifference,19.0,mu_sigma,19.0,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.376522064208984,16.501150131225586,1.8753719329833984,0.9479625412873884,0.8219580636293293,0.12600447765805908,A,B,Your choice is Option ,1.5624780654907227,0.3128938674926758,True
737,10.0,30,1000.0,10.0,11,221.0,0.0,19,779.0,mirror,indifference,19.0,mu_sigma,19.0,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.751026153564453,20.0006103515625,-1.2495841979980469,0.9812662438594414,0.2185987657871267,0.7626674780723147,A,B,Your choice is Option ,-1.5624780654907227,0.3128938674926758,True
738,10.0,12,244.0,10.0,30,1000.0,0.0,-18,-756.0,estimation,indifference,18.0,mu_sigma,18.0,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,19.126312255859375,17.37567138671875,1.750640869140625,0.9679342517551268,0.8247125206366892,0.14322173111843767,A,B,Your choice is Option ,1.6251840591430664,0.1254568099975586,True
738,10.0,30,1000.0,10.0,12,244.0,0.0,18,756.0,mirror,indifference,18.0,mu_sigma,18.0,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.37586784362793,19.875595092773438,-1.4997272491455078,0.9755422009211315,0.17800348531907587,0.7975387156020557,A,B,Your choice is Option ,-1.6251840591430664,0.1254568099975586,True
739,10.0,13,269.0,10.0,30,1000.0,0.0,-17,-731.0,estimation,indifference,17.0,mu_sigma,17.0,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.501296997070312,16.500957489013672,2.0003395080566406,0.9556466801873085,0.8417648642266651,0.11388181596064342,A,B,Your choice is Option ,1.8124618530273438,0.18787765502929688,True
